date,ticker,beta
2009-07-01,CAT,1.9930953572516157
2009-07-01,CSCO,1.2522269523544347
2009-07-01,CVX,0.7310078568350596
2009-07-01,GS,1.3389754834187002
2009-07-01,HD,0.7723701295620249
2009-07-01,HON,1.4028618941980198
2009-07-01,IBM,0.8908107873541459
2009-07-01,INTC,1.2328597600401094
2009-07-01,JNJ,0.6280331149989414
2009-07-01,KO,0.6809443126961449
2009-07-01,JPM,1.2799435545239954
2009-07-01,MCD,0.7529774894690356
2009-07-01,MMM,0.9533020602563922
2009-07-01,MRK,0.8846731565966526
2009-07-01,MSFT,0.9258509201702829
2009-07-01,NKE,0.9380652182934468
2009-07-01,PG,0.6942311630489535
2009-07-01,TRV,0.7651979920937082
2009-07-01,UNH,1.112267819424405
2009-07-01,CRM,1.786809903172403
2009-07-01,VZ,0.6981621446052082
2009-07-01,V,0.48795973750069466
2009-07-01,WBA,0.7466136222973261
2009-07-01,WMT,0.2573791553787932
2009-07-01,DIS,1.1168649097212895
2009-08-01,AXP,2.2261870184913803
2009-08-01,AMGN,0.6157226815585833
2009-08-01,AAPL,1.5593277678864084
2009-08-01,BA,1.3424047379590438
2009-08-01,CAT,1.9802607470232623
2009-08-01,CSCO,1.2338018953322654
2009-08-01,CVX,0.7208989217501541
2009-08-01,GS,1.3224293429009464
2009-08-01,HD,0.7775777021696582
2009-08-01,HON,1.406228255413916
2009-08-01,IBM,0.8792427772689533
2009-08-01,INTC,1.2404045398881216
2009-08-01,JNJ,0.6153113436220292
2009-08-01,KO,0.6637330466010842
2009-08-01,JPM,1.3016859274003143
2009-08-01,MCD,0.7472829631870966
2009-08-01,MMM,0.9490745537857044
2009-08-01,MRK,0.9006907633309759
2009-08-01,MSFT,0.9313536084468761
2009-08-01,NKE,0.9157652913628436
2009-08-01,PG,0.6767006301366437
2009-08-01,TRV,0.8122848271782043
2009-08-01,UNH,1.0959775976632178
2009-08-01,CRM,1.820900889291766
2009-08-01,VZ,0.6827119204980006
2009-08-01,V,0.5357865422953894
2009-08-01,WBA,0.7673804579560596
2009-08-01,WMT,0.26065447800238045
2009-08-01,DIS,1.115326268501256
2009-09-01,AXP,2.219021408210989
2009-09-01,AMGN,0.6101501664840422
2009-09-01,AAPL,1.5710049626815579
2009-09-01,BA,1.3558547588312466
2009-09-01,CAT,2.005446260942987
2009-09-01,CSCO,1.2427079430933787
2009-09-01,CVX,0.7279898266260445
2009-09-01,GS,1.3399851686026067
2009-09-01,HD,0.7763181484997167
2009-09-01,HON,1.403324359378158
2009-09-01,IBM,0.8781851229458182
2009-09-01,INTC,1.2233169777170358
2009-09-01,JNJ,0.612845958480796
2009-09-01,KO,0.6712969537914142
2009-09-01,JPM,1.2961997448327525
2009-09-01,MCD,0.7478079217250211
2009-09-01,MMM,0.9490406663182174
2009-09-01,MRK,0.8683525176331583
2009-09-01,MSFT,0.9379808291708541
2009-09-01,NKE,0.9478367467151386
2009-09-01,PG,0.6848368208904099
2009-09-01,TRV,0.7973682001401288
2009-09-01,UNH,1.0793855431997117
2009-09-01,CRM,1.8411261350575985
2009-09-01,VZ,0.6746243991570169
2009-09-01,V,0.5159178685978602
2009-09-01,WBA,0.7850688034504412
2009-09-01,WMT,0.25411851901593296
2009-09-01,DIS,1.1208133999472194
2009-10-01,AXP,2.220937759789112
2009-10-01,AMGN,0.6104638547289005
2009-10-01,AAPL,1.5872774312765727
2009-10-01,BA,1.3546272707416387
2009-10-01,CAT,2.0052377353272606
2009-10-01,CSCO,1.245964539731878
2009-10-01,CVX,0.7269150228000404
2009-10-01,GS,1.342644982603384
2009-10-01,HD,0.7792829481468628
2009-10-01,HON,1.4004353455337977
2009-10-01,IBM,0.8803923002229053
2009-10-01,INTC,1.229164651900786
2009-10-01,JNJ,0.6147919913818923
2009-10-01,KO,0.6721720331850319
2009-10-01,JPM,1.294856964090562
2009-10-01,MCD,0.7492319452251698
2009-10-01,MMM,0.9476429311952053
2009-10-01,MRK,0.8661102744540214
2009-10-01,MSFT,0.9383634741720401
2009-10-01,NKE,0.9493836307139454
2009-10-01,PG,0.6820250968772851
2009-10-01,TRV,0.7987922512767501
2009-10-01,UNH,1.078698626095989
2009-10-01,CRM,1.8555197196680147
2009-10-01,VZ,0.6744428177068709
2009-10-01,V,0.5320412954701541
2009-10-01,WBA,0.785142042499663
2009-10-01,WMT,0.25479420656009055
2009-10-01,DIS,1.1269237413678166
2009-11-01,AXP,2.264952168004136
2009-11-01,AMGN,0.6049459480760402
2009-11-01,AAPL,1.4784056215685104
2009-11-01,BA,1.3516924085391264
2009-11-01,CAT,1.9449839519596221
2009-11-01,CSCO,1.2388338574900857
2009-11-01,CVX,0.7087392678879962
2009-11-01,GS,1.2828415208768253
2009-11-01,HD,0.8081192214712827
2009-11-01,HON,1.3906066689757348
2009-11-01,IBM,0.8679166541427399
2009-11-01,INTC,1.2008669015936808
2009-11-01,JNJ,0.624958492638839
2009-11-01,KO,0.7080668079322802
2009-11-01,JPM,1.2792221727757551
2009-11-01,MCD,0.7546519568779462
2009-11-01,MMM,0.9459351619540517
2009-11-01,MRK,0.9787214283036472
2009-11-01,MSFT,0.9643969740156155
2009-11-01,NKE,0.935623335476995
2009-11-01,PG,0.6952449485449241
2009-11-01,TRV,0.7820604432512201
2009-11-01,UNH,1.0634210080809807
2009-11-01,CRM,1.9149361518768553
2009-11-01,VZ,0.6818946203417655
2009-11-01,V,0.5571773164318946
2009-11-01,WBA,0.7597291363631785
2009-11-01,WMT,0.3167278533745873
2009-11-01,DIS,1.1363687666787554
2009-12-01,AXP,2.2824875462229035
2009-12-01,AMGN,0.5908885458169634
2009-12-01,AAPL,1.517008772597871
2009-12-01,BA,1.3776803640560131
2009-12-01,CAT,1.9451031186866083
2009-12-01,CSCO,1.2446353740741882
2009-12-01,CVX,0.7270059726884481
2009-12-01,GS,1.3001623518003045
2009-12-01,HD,0.8113893761366497
2009-12-01,HON,1.4049539480691955
2009-12-01,IBM,0.8663591520075905
2009-12-01,INTC,1.2035626889542894
2009-12-01,JNJ,0.617004948475044
2009-12-01,KO,0.6974212162386996
2009-12-01,JPM,1.2812088261883179
2009-12-01,MCD,0.7464396083390801
2009-12-01,MMM,0.9501406582988852
2009-12-01,MRK,0.9468966324603975
2009-12-01,MSFT,0.9446398080571772
2009-12-01,NKE,0.9266679909005391
2009-12-01,PG,0.6922797110056292
2009-12-01,TRV,0.7835365029165855
2009-12-01,UNH,1.058763870810001
2009-12-01,CRM,1.9619101334999547
2009-12-01,VZ,0.6977397149392792
2009-12-01,V,0.5704865146449452
2009-12-01,WBA,0.76234481598339
2009-12-01,WMT,0.3147225391269763
2009-12-01,DIS,1.142706270864625
2010-01-01,AXP,2.2823128152980434
2010-01-01,AMGN,0.5706842379201316
2010-01-01,AAPL,1.5886830905234093
2010-01-01,BA,1.329521370508611
2010-01-01,CAT,1.9425822965609167
2010-01-01,CSCO,1.242801786221119
2010-01-01,CVX,0.7533105654718442
2010-01-01,GS,1.341875934680616
2010-01-01,HD,0.8067999087971567
2010-01-01,HON,1.4079980721067238
2010-01-01,IBM,0.8707278926767017
2010-01-01,INTC,1.204191509440051
2010-01-01,JNJ,0.6271351587792001
2010-01-01,KO,0.7092871787828003
2010-01-01,JPM,1.2862777967731822
2010-01-01,MCD,0.7469089644525622
2010-01-01,MMM,0.9615778027452275
2010-01-01,MRK,0.8979108401327811
2010-01-01,MSFT,0.9606447940360014
2010-01-01,NKE,0.9224989202331496
2010-01-01,PG,0.6767377288182468
2010-01-01,TRV,0.778306734556262
2010-01-01,UNH,1.0309329683330108
2010-01-01,CRM,1.9523802083341444
2010-01-01,VZ,0.7001453251407839
2010-01-01,V,0.5865580399729939
2010-01-01,WBA,0.7922249074557542
2010-01-01,WMT,0.3107824502719273
2010-01-01,DIS,1.170786152638832
2010-02-01,AXP,2.283286501786974
2010-02-01,AMGN,0.5659913858392743
2010-02-01,AAPL,1.5653510882913497
2010-02-01,BA,1.3194414947727837
2010-02-01,CAT,1.9492069688995528
2010-02-01,CSCO,1.270079596964044
2010-02-01,CVX,0.7212185577890114
2010-02-01,GS,1.3514137388076548
2010-02-01,HD,0.8399355370808398
2010-02-01,HON,1.4045215274945442
2010-02-01,IBM,0.8820163123139755
2010-02-01,INTC,1.2018160538529383
2010-02-01,JNJ,0.6246160560795871
2010-02-01,KO,0.695795557212703
2010-02-01,JPM,1.3075912060560555
2010-02-01,MCD,0.747440643166438
2010-02-01,MMM,0.962121125899371
2010-02-01,MRK,0.8601655486105441
2010-02-01,MSFT,0.9748971934980426
2010-02-01,NKE,0.9357174673371509
2010-02-01,PG,0.6846260729779665
2010-02-01,TRV,0.7823717014276017
2010-02-01,UNH,1.0312567240004886
2010-02-01,CRM,1.9287564661211147
2010-02-01,VZ,0.6950558657349304
2010-02-01,V,0.5926192295136511
2010-02-01,WBA,0.7861829858347759
2010-02-01,WMT,0.3171449012336741
2010-02-01,DIS,1.1898140175287168
2010-03-01,AXP,2.2643149045950794
2010-03-01,AMGN,0.5674667406544063
2010-03-01,AAPL,1.5660225465640312
2010-03-01,BA,1.3767882379122272
2010-03-01,CAT,1.9447244124063365
2010-03-01,CSCO,1.2797084757399868
2010-03-01,CVX,0.7178678816545514
2010-03-01,GS,1.3644719929224425
2010-03-01,HD,0.8314662261932282
2010-03-01,HON,1.4332290486117556
2010-03-01,IBM,0.8646045833522589
2010-03-01,INTC,1.2148630199466297
2010-03-01,JNJ,0.6377865819275774
2010-03-01,KO,0.6923332953766235
2010-03-01,JPM,1.296527815208623
2010-03-01,MCD,0.7353194083831875
2010-03-01,MMM,0.9712835129888229
2010-03-01,MRK,0.8498810228799387
2010-03-01,MSFT,0.9575665387034225
2010-03-01,NKE,0.9416948477128126
2010-03-01,PG,0.6684986629957427
2010-03-01,TRV,0.7651200902347548
2010-03-01,UNH,1.008810024882686
2010-03-01,CRM,1.899816290622463
2010-03-01,VZ,0.7103098748950369
2010-03-01,V,0.6109124335287082
2010-03-01,WBA,0.8065223422917684
2010-03-01,WMT,0.31536801468445397
2010-03-01,DIS,1.224303622959114
2010-04-01,AXP,2.2989224402444215
2010-04-01,AMGN,0.565752560722801
2010-04-01,AAPL,1.5371425063579465
2010-04-01,BA,1.3884044795020234
2010-04-01,CAT,1.9522334328461581
2010-04-01,CSCO,1.2794903716750783
2010-04-01,CVX,0.6969211494030476
2010-04-01,GS,1.3458887269275601
2010-04-01,HD,0.8265394534088639
2010-04-01,HON,1.434735981766603
2010-04-01,IBM,0.8218021290266497
2010-04-01,INTC,1.228302283412819
2010-04-01,JNJ,0.6463392045943659
2010-04-01,KO,0.7061949660252234
2010-04-01,JPM,1.3042820148491767
2010-04-01,MCD,0.7238678166079742
2010-04-01,MMM,0.9530342589965981
2010-04-01,MRK,0.8642314605106531
2010-04-01,MSFT,0.9796049786266849
2010-04-01,NKE,0.9260145180022195
2010-04-01,PG,0.6754389196201656
2010-04-01,TRV,0.7558891870912496
2010-04-01,UNH,1.0068205549848566
2010-04-01,CRM,1.9046196518916452
2010-04-01,VZ,0.7093295226411416
2010-04-01,V,0.6050434053187131
2010-04-01,WBA,0.798273658524194
2010-04-01,WMT,0.2969888597830217
2010-04-01,DIS,1.2137145469913335
2010-05-01,AXP,2.280752986985035
2010-05-01,AMGN,0.5889874536163864
2010-05-01,AAPL,1.4857646579080077
2010-05-01,BA,1.3881856143981377
2010-05-01,CAT,1.922316457620002
2010-05-01,CSCO,1.2924766417362687
2010-05-01,CVX,0.7281228258462324
2010-05-01,GS,1.3129014119282492
2010-05-01,HD,0.7910562738837088
2010-05-01,HON,1.4366667121764842
2010-05-01,IBM,0.8138573658249773
2010-05-01,INTC,1.1812662687831033
2010-05-01,JNJ,0.6839794716861131
2010-05-01,KO,0.6973973321543145
2010-05-01,JPM,1.291470712251821
2010-05-01,MCD,0.7277759567612274
2010-05-01,MMM,0.9824665302304292
2010-05-01,MRK,0.8636994742114947
2010-05-01,MSFT,1.0377537107495258
2010-05-01,NKE,0.909073192294432
2010-05-01,PG,0.6483178932537357
2010-05-01,TRV,0.7308770240567852
2010-05-01,UNH,0.9759162645306203
2010-05-01,CRM,1.7499620548594366
2010-05-01,VZ,0.6992286364003413
2010-05-01,V,0.7255730764959709
2010-05-01,WBA,0.8067497076718368
2010-05-01,WMT,0.3247818658250684
2010-05-01,DIS,1.2156347040529134
2010-06-01,AXP,2.263104358128108
2010-06-01,AMGN,0.5743307364408415
2010-06-01,AAPL,1.4742660666314547
2010-06-01,BA,1.3887300046730462
2010-06-01,CAT,1.9142444361086972
2010-06-01,CSCO,1.3045350965167253
2010-06-01,CVX,0.753283062945886
2010-06-01,GS,1.3378565720523747
2010-06-01,HD,0.8347390630544065
2010-06-01,HON,1.453476262321896
2010-06-01,IBM,0.8094265632861224
2010-06-01,INTC,1.1928736452318198
2010-06-01,JNJ,0.6678045412250255
2010-06-01,KO,0.6901605768973187
2010-06-01,JPM,1.303071479229712
2010-06-01,MCD,0.7103756496897724
2010-06-01,MMM,0.9666428901208559
2010-06-01,MRK,0.8385848584696467
2010-06-01,MSFT,1.0561225397907081
2010-06-01,NKE,0.9320645534997307
2010-06-01,PG,0.6425712459379339
2010-06-01,TRV,0.7343148868125701
2010-06-01,UNH,0.9859762076218526
2010-06-01,CRM,1.7452745295915584
2010-06-01,VZ,0.6848691501286092
2010-06-01,V,0.7257622971703128
2010-06-01,WBA,0.8515849524473278
2010-06-01,WMT,0.3395959196490477
2010-06-01,DIS,1.2114121336340213
2010-07-01,AXP,2.256430546509895
2010-07-01,AMGN,0.48723354217267634
2010-07-01,AAPL,1.3866884138325675
2010-07-01,BA,1.3942842408655172
2010-07-01,CAT,1.9075491182062905
2010-07-01,CSCO,1.309703780137664
2010-07-01,CVX,0.7877317479951966
2010-07-01,GS,1.3641640907080064
2010-07-01,HD,0.7884188095819996
2010-07-01,HON,1.443180547509483
2010-07-01,IBM,0.769107300909095
2010-07-01,INTC,1.1782678719050284
2010-07-01,JNJ,0.6424433170932078
2010-07-01,KO,0.7138413740427255
2010-07-01,JPM,1.3202078484682096
2010-07-01,MCD,0.6822333580710784
2010-07-01,MMM,0.9724726809879741
2010-07-01,MRK,0.8029929492636569
2010-07-01,MSFT,1.083808457936862
2010-07-01,NKE,0.9632290168593898
2010-07-01,PG,0.617438523537093
2010-07-01,TRV,0.6943960807273597
2010-07-01,UNH,1.0004137410926424
2010-07-01,CRM,1.7276647291357612
2010-07-01,VZ,0.7261333872434179
2010-07-01,V,0.7114184918549395
2010-07-01,WBA,0.8553064279828
2010-07-01,WMT,0.35875403541058815
2010-07-01,DIS,1.2072244462235642
2010-08-01,AXP,2.266030460232226
2010-08-01,AMGN,0.5024251959195984
2010-08-01,AAPL,1.4078830636081263
2010-08-01,BA,1.4147657026893792
2010-08-01,CAT,1.9099102988222134
2010-08-01,CSCO,1.3303261440729397
2010-08-01,CVX,0.7961705663842078
2010-08-01,GS,1.3851544855703288
2010-08-01,HD,0.7768722398404002
2010-08-01,HON,1.4532067877651391
2010-08-01,IBM,0.7712603195172224
2010-08-01,INTC,1.2057678599752726
2010-08-01,JNJ,0.6395493775065233
2010-08-01,KO,0.7018293502411277
2010-08-01,JPM,1.334809748060398
2010-08-01,MCD,0.6654352384590017
2010-08-01,MMM,0.9830947689526442
2010-08-01,MRK,0.7759695553427168
2010-08-01,MSFT,1.1103840630747446
2010-08-01,NKE,0.9632993902645439
2010-08-01,PG,0.6164006303335468
2010-08-01,TRV,0.6936705089312124
2010-08-01,UNH,0.9698644370682816
2010-08-01,CRM,1.6518647566680853
2010-08-01,VZ,0.701448167524033
2010-08-01,V,0.722882449495359
2010-08-01,WBA,0.8592665134996291
2010-08-01,WMT,0.35096455506855007
2010-08-01,DIS,1.2026700085378366
2010-09-01,AXP,2.191557025697879
2010-09-01,AMGN,0.5289765922380494
2010-09-01,AAPL,1.4168353027072411
2010-09-01,BA,1.4041789079422096
2010-09-01,CAT,1.9368007998559134
2010-09-01,CSCO,1.323159123828831
2010-09-01,CVX,0.8141338631821108
2010-09-01,GS,1.3479161608048869
2010-09-01,HD,0.8320135944427355
2010-09-01,HON,1.463844189195319
2010-09-01,IBM,0.7869747758494794
2010-09-01,INTC,1.2099604040056524
2010-09-01,JNJ,0.6665364352492942
2010-09-01,KO,0.6951512328841203
2010-09-01,JPM,1.298819624171076
2010-09-01,MCD,0.6411669542941073
2010-09-01,MMM,0.9988251304603231
2010-09-01,MRK,0.764699886183786
2010-09-01,MSFT,1.0917233071442451
2010-09-01,NKE,0.9961028050318781
2010-09-01,PG,0.5859618279241878
2010-09-01,TRV,0.6946289421307774
2010-09-01,UNH,0.9856663742020189
2010-09-01,CRM,1.5583537379445476
2010-09-01,VZ,0.7274013556930669
2010-09-01,V,0.7376381020859062
2010-09-01,WBA,0.9745177110772668
2010-09-01,WMT,0.376975540863481
2010-09-01,DIS,1.157616178506046
2010-10-01,AXP,2.1745550096722437
2010-10-01,AMGN,0.5300576610041131
2010-10-01,AAPL,1.4198189628547073
2010-10-01,BA,1.403573528023167
2010-10-01,CAT,1.9112719302657803
2010-10-01,CSCO,1.3211741123481155
2010-10-01,CVX,0.7986558038624849
2010-10-01,GS,1.3675627985254382
2010-10-01,HD,0.8303000690534759
2010-10-01,HON,1.4600759499461549
2010-10-01,IBM,0.7968950870478719
2010-10-01,INTC,1.2081380271294602
2010-10-01,JNJ,0.6674275546139881
2010-10-01,KO,0.7006829409751649
2010-10-01,JPM,1.2959860127554417
2010-10-01,MCD,0.6357664690841256
2010-10-01,MMM,0.9893295246099898
2010-10-01,MRK,0.760631050956084
2010-10-01,MSFT,1.1043819610077596
2010-10-01,NKE,0.9941901522356604
2010-10-01,PG,0.588664443967838
2010-10-01,TRV,0.7048756680298902
2010-10-01,UNH,0.9916303466480365
2010-10-01,CRM,1.5563175417776978
2010-10-01,VZ,0.7166837120962362
2010-10-01,V,0.7456671618623076
2010-10-01,WBA,0.977212033573125
2010-10-01,WMT,0.3845124704314797
2010-10-01,DIS,1.1700800108186562
2010-11-01,AXP,2.179734958617332
2010-11-01,AMGN,0.5222644929987476
2010-11-01,AAPL,1.3935829293933526
2010-11-01,BA,1.4109917679076442
2010-11-01,CAT,1.896753261730117
2010-11-01,CSCO,1.3466994813955777
2010-11-01,CVX,0.8089471145320755
2010-11-01,GS,1.378147131664199
2010-11-01,HD,0.8338831234853639
2010-11-01,HON,1.4521443705155663
2010-11-01,IBM,0.7863377650048133
2010-11-01,INTC,1.1782923611002136
2010-11-01,JNJ,0.6802445589440613
2010-11-01,KO,0.7071025708014309
2010-11-01,JPM,1.2942165683183704
2010-11-01,MCD,0.6280471990735763
2010-11-01,MMM,0.9905268491363501
2010-11-01,MRK,0.7636756280574115
2010-11-01,MSFT,1.0991777771992817
2010-11-01,NKE,0.9976367857393713
2010-11-01,PG,0.5908269719776454
2010-11-01,TRV,0.7058169905725498
2010-11-01,UNH,0.9881581814553193
2010-11-01,CRM,1.4914658217273746
2010-11-01,VZ,0.7176694498559918
2010-11-01,V,0.7489578371401218
2010-11-01,WBA,0.9803156618686175
2010-11-01,WMT,0.3823769924386187
2010-11-01,DIS,1.1753858098028962
2010-12-01,AXP,2.1344723086769584
2010-12-01,AMGN,0.5282867798501945
2010-12-01,AAPL,1.3721703650972743
2010-12-01,BA,1.396980699768953
2010-12-01,CAT,1.8955405027701953
2010-12-01,CSCO,1.3389218749215428
2010-12-01,CVX,0.8404617824275897
2010-12-01,GS,1.3778051795205066
2010-12-01,HD,0.8798866969616119
2010-12-01,HON,1.4514306409733468
2010-12-01,IBM,0.7770572573909067
2010-12-01,INTC,1.1519827175743544
2010-12-01,JNJ,0.6697753498186566
2010-12-01,KO,0.7037560112337056
2010-12-01,JPM,1.3211843371451661
2010-12-01,MCD,0.6054763943497232
2010-12-01,MMM,0.9822558300277384
2010-12-01,MRK,0.7703464062860901
2010-12-01,MSFT,1.1153720755354533
2010-12-01,NKE,0.971031703446884
2010-12-01,PG,0.5990421716865157
2010-12-01,TRV,0.6990530432476874
2010-12-01,UNH,0.9704527259197697
2010-12-01,CRM,1.4304316669376473
2010-12-01,VZ,0.740431146322929
2010-12-01,V,0.7084653459982498
2010-12-01,WBA,1.0063301084889815
2010-12-01,WMT,0.3694503841223778
2010-12-01,DIS,1.1567847350418732
2011-01-01,AXP,2.1264091349098546
2011-01-01,AMGN,0.5335943887982559
2011-01-01,AAPL,1.3693553477029665
2011-01-01,BA,1.4056356689487148
2011-01-01,CAT,1.8789627311315007
2011-01-01,CSCO,1.3347420314243603
2011-01-01,CVX,0.8397435429869544
2011-01-01,GS,1.357934738197362
2011-01-01,HD,0.8852421956418511
2011-01-01,HON,1.4522710273808974
2011-01-01,IBM,0.792985677265017
2011-01-01,INTC,1.163675085268564
2011-01-01,JNJ,0.664331051053997
2011-01-01,KO,0.6896389817823219
2011-01-01,JPM,1.3264587100992107
2011-01-01,MCD,0.5909498962779912
2011-01-01,MMM,0.9866495080315965
2011-01-01,MRK,0.7468317511573446
2011-01-01,MSFT,1.1031990967227503
2011-01-01,NKE,0.9658055215156833
2011-01-01,PG,0.5909955964680238
2011-01-01,TRV,0.6970995704010668
2011-01-01,UNH,0.9968312771553665
2011-01-01,CRM,1.3945880841547247
2011-01-01,VZ,0.7315921233688666
2011-01-01,V,0.7020550892010263
2011-01-01,WBA,1.0112868860009514
2011-01-01,WMT,0.3769508244786277
2011-01-01,DIS,1.1546619374781515
2011-02-01,AXP,2.11626668751606
2011-02-01,AMGN,0.5163687719366375
2011-02-01,AAPL,1.3736194502000783
2011-02-01,BA,1.4015525152302097
2011-02-01,CAT,1.8763813238344702
2011-02-01,CSCO,1.2993737235482228
2011-02-01,CVX,0.8554546049897505
2011-02-01,GS,1.3512330220060016
2011-02-01,HD,0.8820337148109154
2011-02-01,HON,1.4467315619634933
2011-02-01,IBM,0.7886039102491328
2011-02-01,INTC,1.160290278280403
2011-02-01,JNJ,0.6661942807242056
2011-02-01,KO,0.6877039773600708
2011-02-01,JPM,1.324504709719758
2011-02-01,MCD,0.5918514926849483
2011-02-01,MMM,0.9900648302934629
2011-02-01,MRK,0.7388956228301958
2011-02-01,MSFT,1.093253542293534
2011-02-01,NKE,0.970049505942438
2011-02-01,PG,0.5880349562912994
2011-02-01,TRV,0.7091315349557734
2011-02-01,UNH,1.0010874673597
2011-02-01,CRM,1.4000107118471452
2011-02-01,VZ,0.7315551154283584
2011-02-01,V,0.7085657198777877
2011-02-01,WBA,1.0177071374451105
2011-02-01,WMT,0.3619872641077635
2011-02-01,DIS,1.1650694386269946
2011-03-01,AXP,2.1197346628181495
2011-03-01,AMGN,0.5199827255225659
2011-03-01,AAPL,1.3790950798609671
2011-03-01,BA,1.398827739975408
2011-03-01,CAT,1.881113794068027
2011-03-01,CSCO,1.2930106797865033
2011-03-01,CVX,0.8555871769143781
2011-03-01,GS,1.344365761913617
2011-03-01,HD,0.881751230598236
2011-03-01,HON,1.4458175466621679
2011-03-01,IBM,0.7878016415240904
2011-03-01,INTC,1.1617931181578638
2011-03-01,JNJ,0.6636138029394735
2011-03-01,KO,0.6896098840711953
2011-03-01,JPM,1.323897799810837
2011-03-01,MCD,0.5937609480382584
2011-03-01,MMM,0.9892066971105469
2011-03-01,MRK,0.7390829456778215
2011-03-01,MSFT,1.0913278691673756
2011-03-01,NKE,0.9664186202021451
2011-03-01,PG,0.5896663882667854
2011-03-01,TRV,0.7108401567737218
2011-03-01,UNH,1.0058947482223528
2011-03-01,CRM,1.3989682526785052
2011-03-01,VZ,0.7329076445294699
2011-03-01,V,0.708849179167484
2011-03-01,WBA,1.0177059537380564
2011-03-01,WMT,0.35986350852396837
2011-03-01,DIS,1.165298038962534
2011-04-01,AXP,2.123655160549304
2011-04-01,AMGN,0.5442476150787954
2011-04-01,AAPL,1.3480499846798049
2011-04-01,BA,1.3993347051272254
2011-04-01,CAT,1.8676685552618475
2011-04-01,CSCO,1.295717533033328
2011-04-01,CVX,0.8448047447269549
2011-04-01,GS,1.3179221907007426
2011-04-01,HD,0.885512436254843
2011-04-01,HON,1.4421216775787475
2011-04-01,IBM,0.7932322083200753
2011-04-01,INTC,1.1889838859522386
