date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2022-08-16,-4,0,0,0,0,0,100,100,-100,100,0,1,-100,100,0,0,100,100,0,100,0,1,-15,0,-100,0,0,100,-100
2022-08-17,0,0,0,-99,100,-99,-75,-95,99,62,0,100,1,0,100,0,100,-100,0,-99,0,-23,0,0,0,0,0,2,-99
2022-08-18,0,0,0,-24,-99,-97,-95,100,-99,0,0,-99,0,1,-100,0,1,0,0,100,100,0,2,0,33,99,0,-88,100
2022-08-19,0,0,0,0,-1,99,-99,-99,0,100,0,-100,68,2,0,0,0,0,0,-99,-99,0,99,0,0,0,0,-100,99
2022-08-22,28,0,0,0,0,-100,-98,100,-8,0,0,0,99,0,100,0,-99,-99,0,0,-1,0,99,0,0,0,0,-99,-99
2022-08-23,100,0,0,100,0,-99,-93,-99,-15,100,0,68,0,3,0,0,-99,-97,0,100,0,0,-99,0,0,0,0,0,-100
2022-08-24,100,0,0,-99,0,-99,-76,-99,0,100,0,0,0,0,-99,0,100,-26,0,100,0,0,0,0,0,67,0,-49,-30
2022-08-25,0,0,0,0,0,100,0,-100,0,92,0,-80,-22,0,-1,0,0,0,0,1,0,0,-100,0,0,0,0,0,0
2022-08-26,-30,0,99,-1,37,-98,0,0,0,100,0,0,-99,-99,0,0,-99,0,0,99,0,0,-1,0,0,-100,0,4,0
2022-08-29,0,0,-99,0,-37,-45,0,-88,0,100,0,0,0,-99,14,0,0,0,0,-99,0,0,1,0,0,100,0,-4,0
2022-08-30,-99,0,100,0,0,0,0,0,0,51,0,0,0,-99,0,2,-68,0,0,0,0,0,0,0,0,-44,1,0,0
2022-08-31,0,0,72,0,0,0,0,-3,0,0,0,0,0,1,-14,-2,0,0,0,-98,0,0,0,0,0,0,-1,0,0
2022-09-01,98,0,-99,0,0,100,0,0,0,-80,0,0,0,-98,0,0,-98,0,100,100,0,0,-1,0,0,0,0,0,2
2022-09-02,-99,0,-73,0,0,0,0,0,0,0,0,0,0,-95,0,0,1,0,-99,-53,0,0,0,0,84,0,0,0,0
2022-09-06,100,0,0,0,0,-99,0,-70,0,-99,0,99,0,-40,0,0,-99,100,-1,99,0,0,0,0,33,-99,0,0,0
2022-09-07,-99,0,0,0,100,99,0,0,0,0,0,0,0,99,0,100,-98,-100,0,46,0,0,0,0,0,-23,0,0,1
2022-09-08,-99,0,0,0,-99,100,0,-99,0,0,0,0,0,1,0,0,-29,0,0,3,0,0,0,0,64,0,0,0,-3
2022-09-09,0,0,0,0,99,-84,0,-99,0,99,0,1,-31,1,0,-68,99,22,0,99,0,0,0,0,-59,0,0,0,0
2022-09-12,0,0,0,100,-99,100,0,0,0,-99,0,-13,0,99,0,-32,2,-22,0,99,0,0,0,0,35,0,0,0,0
2022-09-13,0,0,0,-91,-1,-100,0,-100,0,-99,0,-87,-93,99,0,0,100,0,98,99,0,0,99,0,99,0,0,0,1
2022-09-14,0,0,0,0,0,0,100,100,0,100,0,9,-100,100,0,0,100,100,-98,100,0,0,-99,0,-100,0,0,100,-1
2022-09-15,0,0,0,-9,0,100,-72,2,0,0,0,-9,-21,2,0,0,-100,-99,0,0,0,0,0,0,49,0,0,-99,0
2022-09-16,0,0,0,100,0,-99,-3,0,0,0,0,0,0,2,0,0,-98,-1,0,0,0,0,48,0,0,0,0,-1,0
2022-09-19,0,0,0,-100,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-20,0,0,0,0,0,96,0,-100,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-09-21,0,0,0,0,0,33,99,100,0,-99,0,0,0,2,0,100,-98,0,0,99,0,0,-48,0,0,0,0,0,0
2022-09-22,0,0,0,0,0,100,-82,-100,0,-94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60,0,0,0,0
2022-09-23,0,100,0,0,0,0,0,0,0,-99,0,0,0,2,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
2022-09-26,0,0,0,0,0,99,1,0,0,-99,0,0,0,99,0,23,100,-23,0,99,0,0,0,0,0,0,0,0,0
2022-09-27,0,0,0,0,0,0,100,-99,0,0,0,0,0,1,0,0,100,-6,0,0,0,0,41,0,0,0,0,0,0
2022-09-28,100,0,0,0,0,0,1,-47,0,0,0,0,0,0,0,-99,28,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-29,99,-99,0,99,0,-99,-99,0,0,-98,0,0,0,3,0,-24,100,0,0,0,0,0,100,0,15,100,0,0,0
2022-09-30,-99,-1,0,0,0,100,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,29,-99,0,0,0
